lat,long,period,stress,chem_ph,chem_cond,chem_turb,chem_doc,chem_calcium,chem_ammonia_n,chem_nitrate_n,chem_silica,Ablabesmyia,Acentrella.Acerpenna.Amercaenis.Americabaetis.Anafroptilum.Anthopotamus.Apobaetis.Attenella.Baetis.Baetisca.Barbaetis.Brachycercus.Caenis.Callibaetis.Campsurus.Caudatella.Centroptilum.Choroterpes.Cinygma.Cinygmula.Cloe.Cloeon.Dannella.Dentatella.Diphetor.Drunella.Ecdyonurus.Ecdyurus.Epeorus.Ephemera.Ephemerella.Ephoron.Eurycaenis.Eurylophella.Euthyplocia.Fallceon.Habrophlebia.Habrophlebiodes.Heptagenia.Heterocloeon.Hexagenia.Iron.Ironodes.Iswaeon.Labiobaetis.Leptophlebia.Leucrocuta.Litobrancha.Maccaffertium.Matriella.Neochoroterpes.Nixe.Palingenia.Paracloeodes.Paraleptophlebia.Penelomax.Plauditus.Potamanthus.Procloeon.Pseudocloeon.Raptoheptagenia.Rhithrogena.Serratella.Sparbarus.Stenacron.Stenonema.Susperatus.Teloganopsis.Timpanoga.Tsalia,Argia,Ceratopsyche.Hydropsyche,Chironomus.Einfeldia.Glyptotendipes,Cricotopus.Orthocladius,Cryptochironomus,Dero,Dicranota,Helicopsyche,Hyalella,Krenopsectra.Micropsectra.Tanytarsus,Labrundinia.Nilotanypus,Larsia,Microtendipes,Neostempellina.Stempellina,Oecetis,Pagastia,Paracladopelma,Paramerina.Zavrelimyia,Paratanytarsus,Phaenopsectra.Tribelos,Physa,Polypedilum,Procladius,Rhyacophila,Sialis,Simulium,Thienemannimyia,community,community_size
37.2097,-95.5454,2010 - 2015,high,7.99,429,9.26,3.2,56,0.013,0.116,11.176,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,4
37.2097,-95.5454,2015 - 2020,high,8.1,388.705,10.375,3.445,51.997,0.007,0.1469,8.368,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,4
37.2226,-78.4241,2000 - 2005,low,6.94,66,2.33,4.95,270.4,4.9,4.6,11.64,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,3
37.2281,-79.3561,2000 - 2005,low,7.47,65,5.24,2.22,226.3,1,18.4,15.3,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0_1_0_0_0_0_0_0_0_0_0_1_0_0_1_1_0_0_0_0_0_1_0_1_0_0_0_0_0,6
37.2396,-79.4491,2005 - 2010,high,7.94,140.52,5.31,1.37,13.3,0.011,0.47554,31.237,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_1_0_1_0_0_0_0_0,4
37.246,-111.9505,2005 - 2010,low,8.25,1191.17,393.18,1.49,100.2,0.005,0.04963,10.383,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_0,4
37.2504,-87.2412,2005 - 2010,low,3.84,1155.2,4.99,2.1,139.7,0.119,0.08129,25.731,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0,3
37.2504,-87.2412,2010 - 2015,low,4.045,1507.5,7.865,2.57,208.75,0.126,0.118,24.332,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_1_0_0,5
37.2566,-87.5964,2015 - 2020,low,7.98,2349.2,16.86,2.14,358.39,0.061,0.2312,12.892,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_0_1,6
37.2756,-92.4453,2015 - 2020,high,8.28,382.6,2.66,1.64,40.368,0.014,0.8461,9.951,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,2
37.2961,-108.3662,2000 - 2005,low,8.43,1808,10.3,7.98,10189.6,1.4,2.1,9.03,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0,2
37.2962,-83.0628,2005 - 2010,low,8.07,1686.3,0.32,1.96,171.6,0.007,0.24096,7.074,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0_1_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1,4
37.2962,-83.0628,2010 - 2015,low,8.06,870,4.89,1.85,82.81,0.022,0.443,8.381,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0_1_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1,4
37.2962,-83.0628,2015 - 2020,low,8.13,1159.4,5.09,1.48,113.869,0.013,0.2002,7.644,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0_1_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1,5
37.3103,-80.6812,2005 - 2010,low,8.44,303.01,2.8,1.4,39.67,0.02,0.15041,7.476,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0_1_0_0_0_1_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,4
37.3103,-80.6812,2010 - 2015,low,8.25,292,0.61,1.31,42.39,0.009,0.289,7.663,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0_1_0_1_0_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,4
37.3103,-80.6812,2015 - 2020,low,8.22,290.2,1.38,1.08,37.032,0.016,0.4095,5.015,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,4
37.311,-82.2889,2015 - 2020,low,8.23,971.4,5.95,2.04,67.083,0.006,0.5424,9.092,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0_1_0_1_0_1_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_0_0_1_0_0_0_1_1,8
37.3186,-113.7169,2005 - 2010,low,8.66,522.1,9.53,0.74,54.79,0.012,0.91833,35.874,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0_1_0_1_0_1_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,4
37.3187,-113.7161,2000 - 2005,low,8.4,502,1.13,1.1,2891.2,0.4,43.7,33.49,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0_1_0_0_0_1_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0,4
37.3288,-121.6749,2005 - 2010,low,8.25,370.68,1.76,0.99,40.05,0.007,0.01989,14.533,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,2
37.3288,-121.6738,2000 - 2005,low,8.3,350,0.312,1.36,2148.7,0.6,5.7,15.66,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_1_1_0_0_0_0_0_0_1,6
37.3392,-97.2554,2010 - 2015,high,8.49,1429,7.79,2.34,50.81,0.008,0.003,0.975,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,3
37.3392,-97.2553,2005 - 2010,high,8.38,1279.65,40.8,2.49,64.74,0.014,0.59321,12.136,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0_1_0_0_0_0_1_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_1_0_0_0_0_0,5
37.3416,-103.9085,2005 - 2010,low,8.21,1781.67,33.33,3.12,141.4,0.007,0.08127,7.917,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0_1_1_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,3
37.3508,-108.2957,2015 - 2020,low,8.26,433.5,44.63,2.23,51.695,0.008,0.0059,6.361,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0_1_0_0_0_1_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0,5
37.3527,-95.2526,2000 - 2005,high,7.44,279,21.4,6.7,1934.1,6.9,4.6,5.86,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0_1_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0,4
37.3591,-105.7664,2005 - 2010,low,8.05,264.19,7.83,2.54,21.51,0.003,0.00169,28.542,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0_1_0_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0,5
37.3643,-112.3426,2005 - 2010,low,8.4,629.86,2.64,0.72,55.74,0.004,0.0167,7.422,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0,2
37.3659,-108.5933,2005 - 2010,low,8.295,1369.58,43.45,6.395,206.55,0.0105,0.015345,12.8155,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0_1_0_1_0_0_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_0,6
37.3659,-108.5926,2000 - 2005,low,7.96,2073,1.31,4.76,16202.5,0.6,2.9,11.97,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0_0_0_0_0_1_1_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_0,6
37.3689,-78.6456,2000 - 2005,low,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,2
37.3735,-83.3901,2015 - 2020,low,7.9,125.8,7.01,1.16,14.13,0.01,0.1277,8.105,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,2
37.3781,-112.5861,2000 - 2005,low,8.31,464,2.01,1.3,2459.1,0.4,0,9.24,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0_1_0_1_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1,6
37.3914,-78.0476,2000 - 2005,low,7.13,124,5.86,4.02,465.3,1.6,20.9,23.35,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1_1_0_0_0_1_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0,5
37.3953,-98.9263,2005 - 2010,high,8.29,565.4,5.75,1.355,86.86,0.0095,1.664825,23.3685,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0_1_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0,5
37.3953,-98.9259,2000 - 2005,high,8.19,526,6.03,1.15,3541.9,0.9,129.7,23.53,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0_1_0_0_1_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0,5
37.4082,-89.0873,2010 - 2015,low,7.79,236,7.57,5.02,27.84,0.06,0.313,5.717,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,2
37.4083,-93.1882,2000 - 2005,high,7.91,423,3.5,2.72,2113.6,3.5,7,13.05,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0_1_0_0_1_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0,4
37.4153,-78.6361,2000 - 2005,low,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,3
37.4215,-103.8042,2000 - 2005,low,8.01,584,248,7.16,3145.7,10.6,49.5,6.78,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0_1_1_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,4
37.4297,-93.2445,2005 - 2010,high,8.32,371.3,42,2.68,36.96,0.024,2.2192,9.039,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_1_1,6
37.4304,-112.3516,2010 - 2015,low,8.37,432,0.42,0.75,56.19,0.007,0.015,6.34,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_0_1_0_0_0_0_0_1_0_0_0,5
37.4304,-112.3516,2015 - 2020,low,8.39,434.8,2.08,1,56.49,0.01,0.0188,5.833,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_1_0_0_0,4
37.4325,-112.9173,2000 - 2005,low,8.46,405,5.59,1.65,2457.1,0.3,0,10.59,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0,4
37.4436,-98.7788,2010 - 2015,low,8.26,731,10.52,1,104,0.03,1.975,26.362,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0_1_0_0_0_0_0_0_0_0_1_1_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0,5
37.4521,-110.9054,2000 - 2005,low,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0,2
37.4633,-80.3483,2000 - 2005,low,6.82,37,12.4,1.13,139.3,0.6,12.2,5.94,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0,4
37.4635,-80.348,2005 - 2010,low,6.89,25.18,1.24,0.67,2.192,0.007,0.18117,5.916,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0_1_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_0_1_0_1_0_0_0,6
37.477,-98.3653,2005 - 2010,low,8.33,487.83,32.6,2.22,78.56,0.035,3.36978,25.265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,2
37.477,-98.365,2000 - 2005,low,8.09,466,22.4,1.74,3508.6,1.2,328,21.6,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0_1_0_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_1_0_0_0_0_0,5
37.4807,-107.098,2000 - 2005,low,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0_1_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0,5
37.4819,-77.5623,2005 - 2010,high,7.46,118.29,5.32,2.99,8.722,0.049,0.03098,12.846,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_1,5
37.4918,-78.7565,2005 - 2010,low,7.11,31.41,28.35,2.03,1.954,0.008,0.00484,13.207,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_1_0_0_0_0_0_0_0_0_1,5
37.4918,-78.7565,2010 - 2015,low,7.16,27.8,32.31,4.08,1.77,0.006,0.03,12.991,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0,4
37.4918,-78.7565,2015 - 2020,low,7,22.6,49.3,6.42,1.423,0.013,0.0353,9.969,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0_1_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_1_0_1_0_0_0,5
37.4942,-103.6313,2000 - 2005,low,7.88,1608,8.74,1.89,11472,2.3,22.8,24.01,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0_1_0_0_0_1_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,4
37.4994,-118.1412,2015 - 2020,low,7.78,245.3,0.88,0.79,39.179,0.004,NA,17.444,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_0,4
37.5089,-79.3835,2000 - 2005,low,7.35,44,5.98,1.09,178.8,0.6,38.4,12.23,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0,3
37.5091,-79.3833,2005 - 2010,low,7.32,38.4,3.02,1.46,2.955,0.011,0.28039,11.776,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_0,4
37.5102,-112.0337,2005 - 2010,low,8.16,3229.69,72.58,2.72,291.9,0.016,0.07432,13.211,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0,3
37.5102,-112.0337,2010 - 2015,low,8.21,2970,2.99,2.42,250.4,0.003,0.172,13.581,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0_1_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0,4
37.5102,-112.0337,2015 - 2020,low,8.44,3050.9,3.03,3.56,230.71,0.014,0.014,11.105,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1,4
37.5169,-99.1654,2000 - 2005,low,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0_1_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0,4
37.5207,-108.1113,2000 - 2005,low,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0,4
37.523,-108.2332,2000 - 2005,low,7.81,82,6.78,6.19,568.9,0.6,0,7.18,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0_1_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,3
37.5254,-89.1878,2000 - 2005,low,7.68,348,6.49,3.36,2904.4,2.5,29.7,12.76,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0,2
37.5282,-111.0566,2000 - 2005,low,8.36,492,47.1,1.58,2515,0.3,0,14.36,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0_1_0_1_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,4
37.5323,-88.3342,2010 - 2015,low,8.23,384,8.58,0.9,59.01,0.014,0.036,8.017,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,2
37.5332,-88.3263,2000 - 2005,low,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0_1_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0,3
37.55,-118.7596,2000 - 2005,low,7.54,23,1.01,1.03,149.7,0.3,0,6.14,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0,4
37.5519,-113.4091,2005 - 2010,low,8.39,380.5,1.95,3.59,44.22,0.01,0,40.392,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1_0,4
37.5519,-113.4091,2010 - 2015,low,8.46,382,2.6,2.78,49.41,0.002,0,37.296,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0,3
37.552,-113.4083,2000 - 2005,low,8.1,322,2.7,4.43,1954.6,0.4,2.1,34.7,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0,3
37.5639,-118.7548,2005 - 2010,low,7.43,25.33,0.95,0.93,3.555,0.004,0.0139,5.882,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_1_0,5
37.5639,-118.7548,2010 - 2015,low,7.52,35,1,1.3,5,0.0056,0.0212,8.21,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0,4
37.5778,-88.6513,2010 - 2015,low,7.23,79.7,23.08,1.05,7.662,0.03,0.03,11.756,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1_0_0_0_0_0_1_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_0_1_0_0_1_0_1,7
